sample_id.x	genotype_id	rep.x	date_nod_picked.x	X	batch	start	end	Slice	Count	total_area	average_size	percent_area	Circularity	Solidity	sample_id.y	rep.y	cfu_ml	num_alive_apr15	date_on_plant_tag	nodule_harvester	nodule_weight_g	date_biomass_harvested	num_plants	percent_herbivory	flowering	above_biomass_g	below_biomass_g	ratio	num_plants_picked_nods	date_nod_picked.y	nod_distribution	image_above	image_below	envelope_notes	name	background	type	order
852C	852	C	05/08/21	y	3	NA	1370	852_C_0026_cropped.tif	411	0.177	0.00043	0.236	0.914	0.912	852E	E	0	NA			NA	5/14/21	2	0	N	0.22	0.278	0.791366906	1	5/14/21	even	9513	9567		dnf1/dnf2	A17	Late	11
852D	852	D	5/14/2021	Y	10	NA	NA	852_D_0143_cropped.tif	239	0.295	0.001	0.312	0.868	0.917	852A	A	2.13E+08	3	05/06/21	"LTB,RBB"	0.05	05/06/21	3	0	N	0.269	0.202	1.331683168	2	05/06/21	bottom	8977	9529		dnf1/dnf2	A17	Late	11
852D	852	D	5/14/2021	Y	10	NA	NA	852_D_0143_cropped.tif	239	0.295	0.001	0.312	0.868	0.917	852B	B	1.90E+08	2	05/07/21	"LTB, RBB"	0.014	05/06/21	3	0	N	0.231	0.244	0.946721311	1	05/07/21	bottom	8990	9540		dnf1/dnf2	A17	Late	11
852D	852	D	5/14/2021	Y	10	NA	NA	852_D_0143_cropped.tif	239	0.295	0.001	0.312	0.868	0.917	852C	C	3.16E+08	2	05/08/21	"LTB,RBB"	0.024	05/07/21	3	0	N	0.288	0.341	0.84457478	1	05/08/21	bottom	9479	9530		dnf1/dnf2	A17	Late	11
852D	852	D	5/14/2021	Y	10	NA	NA	852_D_0143_cropped.tif	239	0.295	0.001	0.312	0.868	0.917	852D	D	2.48E+08	3	5/14/21	JH	NA	5/13/21	3	0	N	0.278	0.278	1	1	5/14/21	even	9508	9567		dnf1/dnf2	A17	Late	11
852D	852	D	5/14/2021	Y	10	NA	NA	852_D_0143_cropped.tif	239	0.295	0.001	0.312	0.868	0.917	852E	E	0	NA			NA	5/14/21	2	0	N	0.22	0.278	0.791366906	1	5/14/21	even	9513	9567		dnf1/dnf2	A17	Late	11
852E	852	E	5/14/2021		NA	NA	NA		0	0	0	0	0	0	852A	A	2.13E+08	3	05/06/21	"LTB,RBB"	0.05	05/06/21	3	0	N	0.269	0.202	1.331683168	2	05/06/21	bottom	8977	9529		dnf1/dnf2	A17	Late	11
852E	852	E	5/14/2021		NA	NA	NA		0	0	0	0	0	0	852B	B	1.90E+08	2	05/07/21	"LTB, RBB"	0.014	05/06/21	3	0	N	0.231	0.244	0.946721311	1	05/07/21	bottom	8990	9540		dnf1/dnf2	A17	Late	11
852E	852	E	5/14/2021		NA	NA	NA		0	0	0	0	0	0	852C	C	3.16E+08	2	05/08/21	"LTB,RBB"	0.024	05/07/21	3	0	N	0.288	0.341	0.84457478	1	05/08/21	bottom	9479	9530		dnf1/dnf2	A17	Late	11
852E	852	E	5/14/2021		NA	NA	NA		0	0	0	0	0	0	852D	D	2.48E+08	3	5/14/21	JH	NA	5/13/21	3	0	N	0.278	0.278	1	1	5/14/21	even	9508	9567		dnf1/dnf2	A17	Late	11
852E	852	E	5/14/2021		NA	NA	NA		0	0	0	0	0	0	852E	E	0	NA			NA	5/14/21	2	0	N	0.22	0.278	0.791366906	1	5/14/21	even	9513	9567		dnf1/dnf2	A17	Late	11
854A	854	A	05/10/21	y	4	NA	NA	854_A_0036_cropped.tif	217	4.163	0.019	8.957	0.725	0.885	854A	A	6.10E+07	3	05/10/21	LTB	0.271	05/10/21	3	1	F	2.015	0.691	2.916063676	3	05/10/21	even	9502	9569		npd2/4	R108	Late	23
854A	854	A	05/10/21	y	4	NA	NA	854_A_0036_cropped.tif	217	4.163	0.019	8.957	0.725	0.885	854B	B	1.72E+08	3	05/11/21	LCL	0.171	05/11/21	3	2	F	2.016	0.859	2.346915017	3	05/11/21	middle	9497	9564		npd2/4	R108	Late	23
854A	854	A	05/10/21	y	4	NA	NA	854_A_0036_cropped.tif	217	4.163	0.019	8.957	0.725	0.885	854C	C	1.24E+08	3	05/12/21	LCL	0.272	05/12/21	2	5	F	2.28	1.051	2.169362512	3	05/12/21	middle	9518	9546		npd2/4	R108	Late	23
854A	854	A	05/10/21	y	4	NA	NA	854_A_0036_cropped.tif	217	4.163	0.019	8.957	0.725	0.885	854D	D	1.45E+08	3	5/13/21	LTB	0.399	5/13/21	3	0	F	2.69	1.213	2.217642209	3	5/13/21	even	9505	9550		npd2/4	R108	Late	23
854A	854	A	05/10/21	y	4	NA	NA	854_A_0036_cropped.tif	217	4.163	0.019	8.957	0.725	0.885	854E	E	1.16E+08	3	5/14/21	JH	NA	5/14/21	3	2	F	2.359	1.215	1.941563786	2	5/14/21	NA	9511	9558	note says 1-2 very big nodules	npd2/4	R108	Late	23
854B	854	B	05/11/21	y	6	NA	NA	854_B_0071_cropped.tif	322	1.835	0.006	1.668	0.701	0.933	854A	A	6.10E+07	3	05/10/21	LTB	0.271	05/10/21	3	1	F	2.015	0.691	2.916063676	3	05/10/21	even	9502	9569		npd2/4	R108	Late	23
854B	854	B	05/11/21	y	6	NA	NA	854_B_0071_cropped.tif	322	1.835	0.006	1.668	0.701	0.933	854B	B	1.72E+08	3	05/11/21	LCL	0.171	05/11/21	3	2	F	2.016	0.859	2.346915017	3	05/11/21	middle	9497	9564		npd2/4	R108	Late	23
854B	854	B	05/11/21	y	6	NA	NA	854_B_0071_cropped.tif	322	1.835	0.006	1.668	0.701	0.933	854C	C	1.24E+08	3	05/12/21	LCL	0.272	05/12/21	2	5	F	2.28	1.051	2.169362512	3	05/12/21	middle	9518	9546		npd2/4	R108	Late	23
854B	854	B	05/11/21	y	6	NA	NA	854_B_0071_cropped.tif	322	1.835	0.006	1.668	0.701	0.933	854D	D	1.45E+08	3	5/13/21	LTB	0.399	5/13/21	3	0	F	2.69	1.213	2.217642209	3	5/13/21	even	9505	9550		npd2/4	R108	Late	23
854B	854	B	05/11/21	y	6	NA	NA	854_B_0071_cropped.tif	322	1.835	0.006	1.668	0.701	0.933	854E	E	1.16E+08	3	5/14/21	JH	NA	5/14/21	3	2	F	2.359	1.215	1.941563786	2	5/14/21	NA	9511	9558	note says 1-2 very big nodules	npd2/4	R108	Late	23
854C	854	C	05/12/21	y	8	NA	NA	854_C_0107_cropped.tif	204	2.205	0.011	6.419	0.645	0.839	854A	A	6.10E+07	3	05/10/21	LTB	0.271	05/10/21	3	1	F	2.015	0.691	2.916063676	3	05/10/21	even	9502	9569		npd2/4	R108	Late	23
854C	854	C	05/12/21	y	8	NA	NA	854_C_0107_cropped.tif	204	2.205	0.011	6.419	0.645	0.839	854B	B	1.72E+08	3	05/11/21	LCL	0.171	05/11/21	3	2	F	2.016	0.859	2.346915017	3	05/11/21	middle	9497	9564		npd2/4	R108	Late	23
854C	854	C	05/12/21	y	8	NA	NA	854_C_0107_cropped.tif	204	2.205	0.011	6.419	0.645	0.839	854C	C	1.24E+08	3	05/12/21	LCL	0.272	05/12/21	2	5	F	2.28	1.051	2.169362512	3	05/12/21	middle	9518	9546		npd2/4	R108	Late	23
854C	854	C	05/12/21	y	8	NA	NA	854_C_0107_cropped.tif	204	2.205	0.011	6.419	0.645	0.839	854D	D	1.45E+08	3	5/13/21	LTB	0.399	5/13/21	3	0	F	2.69	1.213	2.217642209	3	5/13/21	even	9505	9550		npd2/4	R108	Late	23
854C	854	C	05/12/21	y	8	NA	NA	854_C_0107_cropped.tif	204	2.205	0.011	6.419	0.645	0.839	854E	E	1.16E+08	3	5/14/21	JH	NA	5/14/21	3	2	F	2.359	1.215	1.941563786	2	5/14/21	NA	9511	9558	note says 1-2 very big nodules	npd2/4	R108	Late	23
854D	854	D	5/13/2021	Y	7	NA	NA	854_D_0136_cropped.tif	100	4.476	0.045	4.775	0.646	0.883	854A	A	6.10E+07	3	05/10/21	LTB	0.271	05/10/21	3	1	F	2.015	0.691	2.916063676	3	05/10/21	even	9502	9569		npd2/4	R108	Late	23
854D	854	D	5/13/2021	Y	7	NA	NA	854_D_0136_cropped.tif	100	4.476	0.045	4.775	0.646	0.883	854B	B	1.72E+08	3	05/11/21	LCL	0.171	05/11/21	3	2	F	2.016	0.859	2.346915017	3	05/11/21	middle	9497	9564		npd2/4	R108	Late	23
854D	854	D	5/13/2021	Y	7	NA	NA	854_D_0136_cropped.tif	100	4.476	0.045	4.775	0.646	0.883	854C	C	1.24E+08	3	05/12/21	LCL	0.272	05/12/21	2	5	F	2.28	1.051	2.169362512	3	05/12/21	middle	9518	9546		npd2/4	R108	Late	23
854D	854	D	5/13/2021	Y	7	NA	NA	854_D_0136_cropped.tif	100	4.476	0.045	4.775	0.646	0.883	854D	D	1.45E+08	3	5/13/21	LTB	0.399	5/13/21	3	0	F	2.69	1.213	2.217642209	3	5/13/21	even	9505	9550		npd2/4	R108	Late	23
854D	854	D	5/13/2021	Y	7	NA	NA	854_D_0136_cropped.tif	100	4.476	0.045	4.775	0.646	0.883	854E	E	1.16E+08	3	5/14/21	JH	NA	5/14/21	3	2	F	2.359	1.215	1.941563786	2	5/14/21	NA	9511	9558	note says 1-2 very big nodules	npd2/4	R108	Late	23
854E	854	E	5/14/2021	Y	11	NA	NA	854_E_0154_cropped.tif	105	2.486	0.024	6.31	0.736	0.916	854A	A	6.10E+07	3	05/10/21	LTB	0.271	05/10/21	3	1	F	2.015	0.691	2.916063676	3	05/10/21	even	9502	9569		npd2/4	R108	Late	23
854E	854	E	5/14/2021	Y	11	NA	NA	854_E_0154_cropped.tif	105	2.486	0.024	6.31	0.736	0.916	854B	B	1.72E+08	3	05/11/21	LCL	0.171	05/11/21	3	2	F	2.016	0.859	2.346915017	3	05/11/21	middle	9497	9564		npd2/4	R108	Late	23
854E	854	E	5/14/2021	Y	11	NA	NA	854_E_0154_cropped.tif	105	2.486	0.024	6.31	0.736	0.916	854C	C	1.24E+08	3	05/12/21	LCL	0.272	05/12/21	2	5	F	2.28	1.051	2.169362512	3	05/12/21	middle	9518	9546		npd2/4	R108	Late	23
854E	854	E	5/14/2021	Y	11	NA	NA	854_E_0154_cropped.tif	105	2.486	0.024	6.31	0.736	0.916	854D	D	1.45E+08	3	5/13/21	LTB	0.399	5/13/21	3	0	F	2.69	1.213	2.217642209	3	5/13/21	even	9505	9550		npd2/4	R108	Late	23
854E	854	E	5/14/2021	Y	11	NA	NA	854_E_0154_cropped.tif	105	2.486	0.024	6.31	0.736	0.916	854E	E	1.16E+08	3	5/14/21	JH	NA	5/14/21	3	2	F	2.359	1.215	1.941563786	2	5/14/21	NA	9511	9558	note says 1-2 very big nodules	npd2/4	R108	Late	23
855A	855	A	05/10/21	y	4	NA	NA	855_A_0041_cropped.tif	227	2.166	0.01	2.593	0.61	0.837	855A	A	61600000	3	05/10/21	RBB	0.173	05/10/21	3	2	F	1.994	1.258	1.585055644	3	05/10/21	even	9499	9534		npd1/2/4	R108	Late	24
855A	855	A	05/10/21	y	4	NA	NA	855_A_0041_cropped.tif	227	2.166	0.01	2.593	0.61	0.837	855B	B	1.24E+08	3	05/11/21	LTB	0.349	05/11/21	3	2	F	2.745	0.953	2.880377754	3	05/11/21	even	8988	9565		npd1/2/4	R108	Late	24
855A	855	A	05/10/21	y	4	NA	NA	855_A_0041_cropped.tif	227	2.166	0.01	2.593	0.61	0.837	855C	C	57100000	3	05/12/21	LCL	0.159	05/12/21	3	5	F	2.281	1.155	1.974891775	3	05/12/21	even	9510	9538		npd1/2/4	R108	Late	24
855A	855	A	05/10/21	y	4	NA	NA	855_A_0041_cropped.tif	227	2.166	0.01	2.593	0.61	0.837	855D	D	0	3	5/13/21	LTB	NA	5/13/21	3	5	F	2.84	1.017	2.79252704	3	5/13/21	even	9507	9554		npd1/2/4	R108	Late	24
855A	855	A	05/10/21	y	4	NA	NA	855_A_0041_cropped.tif	227	2.166	0.01	2.593	0.61	0.837	855E	E	1.71E+08	NA			NA	5/14/21	3	1	F	3.176	1.214	2.616144975	3	5/14/21	even	9518	9553		npd1/2/4	R108	Late	24
855B	855	B	05/11/21	y	6	NA	NA	855_B_0072_cropped.tif	161	5.166	0.032	4.694	0.716	0.928	855A	A	61600000	3	05/10/21	RBB	0.173	05/10/21	3	2	F	1.994	1.258	1.585055644	3	05/10/21	even	9499	9534		npd1/2/4	R108	Late	24
855B	855	B	05/11/21	y	6	NA	NA	855_B_0072_cropped.tif	161	5.166	0.032	4.694	0.716	0.928	855B	B	1.24E+08	3	05/11/21	LTB	0.349	05/11/21	3	2	F	2.745	0.953	2.880377754	3	05/11/21	even	8988	9565		npd1/2/4	R108	Late	24
855B	855	B	05/11/21	y	6	NA	NA	855_B_0072_cropped.tif	161	5.166	0.032	4.694	0.716	0.928	855C	C	57100000	3	05/12/21	LCL	0.159	05/12/21	3	5	F	2.281	1.155	1.974891775	3	05/12/21	even	9510	9538		npd1/2/4	R108	Late	24
855B	855	B	05/11/21	y	6	NA	NA	855_B_0072_cropped.tif	161	5.166	0.032	4.694	0.716	0.928	855D	D	0	3	5/13/21	LTB	NA	5/13/21	3	5	F	2.84	1.017	2.79252704	3	5/13/21	even	9507	9554		npd1/2/4	R108	Late	24
855B	855	B	05/11/21	y	6	NA	NA	855_B_0072_cropped.tif	161	5.166	0.032	4.694	0.716	0.928	855E	E	1.71E+08	NA			NA	5/14/21	3	1	F	3.176	1.214	2.616144975	3	5/14/21	even	9518	9553		npd1/2/4	R108	Late	24
855C	855	C	05/12/21	Y	8	NA	NA	855_C_0113_cropped.tif	171	3.394	0.02	9.082	0.709	0.919	855A	A	61600000	3	05/10/21	RBB	0.173	05/10/21	3	2	F	1.994	1.258	1.585055644	3	05/10/21	even	9499	9534		npd1/2/4	R108	Late	24
855C	855	C	05/12/21	Y	8	NA	NA	855_C_0113_cropped.tif	171	3.394	0.02	9.082	0.709	0.919	855B	B	1.24E+08	3	05/11/21	LTB	0.349	05/11/21	3	2	F	2.745	0.953	2.880377754	3	05/11/21	even	8988	9565		npd1/2/4	R108	Late	24
855C	855	C	05/12/21	Y	8	NA	NA	855_C_0113_cropped.tif	171	3.394	0.02	9.082	0.709	0.919	855C	C	57100000	3	05/12/21	LCL	0.159	05/12/21	3	5	F	2.281	1.155	1.974891775	3	05/12/21	even	9510	9538		npd1/2/4	R108	Late	24
855C	855	C	05/12/21	Y	8	NA	NA	855_C_0113_cropped.tif	171	3.394	0.02	9.082	0.709	0.919	855D	D	0	3	5/13/21	LTB	NA	5/13/21	3	5	F	2.84	1.017	2.79252704	3	5/13/21	even	9507	9554		npd1/2/4	R108	Late	24
855C	855	C	05/12/21	Y	8	NA	NA	855_C_0113_cropped.tif	171	3.394	0.02	9.082	0.709	0.919	855E	E	1.71E+08	NA			NA	5/14/21	3	1	F	3.176	1.214	2.616144975	3	5/14/21	even	9518	9553		npd1/2/4	R108	Late	24
855D	855	D	5/13/2021	Y	7	NA	NA	855_D_0132_cropped.tif	225	5.998	0.027	8.508	0.684	0.917	855A	A	61600000	3	05/10/21	RBB	0.173	05/10/21	3	2	F	1.994	1.258	1.585055644	3	05/10/21	even	9499	9534		npd1/2/4	R108	Late	24
855D	855	D	5/13/2021	Y	7	NA	NA	855_D_0132_cropped.tif	225	5.998	0.027	8.508	0.684	0.917	855B	B	1.24E+08	3	05/11/21	LTB	0.349	05/11/21	3	2	F	2.745	0.953	2.880377754	3	05/11/21	even	8988	9565		npd1/2/4	R108	Late	24
855D	855	D	5/13/2021	Y	7	NA	NA	855_D_0132_cropped.tif	225	5.998	0.027	8.508	0.684	0.917	855C	C	57100000	3	05/12/21	LCL	0.159	05/12/21	3	5	F	2.281	1.155	1.974891775	3	05/12/21	even	9510	9538		npd1/2/4	R108	Late	24
855D	855	D	5/13/2021	Y	7	NA	NA	855_D_0132_cropped.tif	225	5.998	0.027	8.508	0.684	0.917	855D	D	0	3	5/13/21	LTB	NA	5/13/21	3	5	F	2.84	1.017	2.79252704	3	5/13/21	even	9507	9554		npd1/2/4	R108	Late	24
855D	855	D	5/13/2021	Y	7	NA	NA	855_D_0132_cropped.tif	225	5.998	0.027	8.508	0.684	0.917	855E	E	1.71E+08	NA			NA	5/14/21	3	1	F	3.176	1.214	2.616144975	3	5/14/21	even	9518	9553		npd1/2/4	R108	Late	24
855E	855	E	5/14/2021	Y	11	NA	NA	855_E_0168_cropped.tif	183	6.597	0.036	7.926	0.654	0.909	855A	A	61600000	3	05/10/21	RBB	0.173	05/10/21	3	2	F	1.994	1.258	1.585055644	3	05/10/21	even	9499	9534		npd1/2/4	R108	Late	24
855E	855	E	5/14/2021	Y	11	NA	NA	855_E_0168_cropped.tif	183	6.597	0.036	7.926	0.654	0.909	855B	B	1.24E+08	3	05/11/21	LTB	0.349	05/11/21	3	2	F	2.745	0.953	2.880377754	3	05/11/21	even	8988	9565		npd1/2/4	R108	Late	24
855E	855	E	5/14/2021	Y	11	NA	NA	855_E_0168_cropped.tif	183	6.597	0.036	7.926	0.654	0.909	855C	C	57100000	3	05/12/21	LCL	0.159	05/12/21	3	5	F	2.281	1.155	1.974891775	3	05/12/21	even	9510	9538		npd1/2/4	R108	Late	24
855E	855	E	5/14/2021	Y	11	NA	NA	855_E_0168_cropped.tif	183	6.597	0.036	7.926	0.654	0.909	855D	D	0	3	5/13/21	LTB	NA	5/13/21	3	5	F	2.84	1.017	2.79252704	3	5/13/21	even	9507	9554		npd1/2/4	R108	Late	24
855E	855	E	5/14/2021	Y	11	NA	NA	855_E_0168_cropped.tif	183	6.597	0.036	7.926	0.654	0.909	855E	E	1.71E+08	NA			NA	5/14/21	3	1	F	3.176	1.214	2.616144975	3	5/14/21	even	9518	9553		npd1/2/4	R108	Late	24
856A	856	A	05/10/21	Y	5	NA	NA	856_A_img031_cropped.tif	185	2.989	0.016	3.578	0.73	0.933	856A	A	0	3	05/10/21	JH	0.233	05/10/21	3	1	F	1.591	0.759	2.096179183	3	05/10/21	even	9502	9570		npd1/2/4/5	R108	Late	26
856A	856	A	05/10/21	Y	5	NA	NA	856_A_img031_cropped.tif	185	2.989	0.016	3.578	0.73	0.933	856B	B	1.30E+08	3	05/11/21	LTB	0.285	05/11/21	3	1	F	1.988	0.753	2.640106242	3	05/11/21	even	9497	9565		npd1/2/4/5	R108	Late	26
856A	856	A	05/10/21	Y	5	NA	NA	856_A_img031_cropped.tif	185	2.989	0.016	3.578	0.73	0.933	856C	C	33300000	3	05/12/21	JH	0.008	05/12/21	3	1	F	1.846	0.975	1.893333333	1	05/12/21	even	9518	9544		npd1/2/4/5	R108	Late	26
856A	856	A	05/10/21	Y	5	NA	NA	856_A_img031_cropped.tif	185	2.989	0.016	3.578	0.73	0.933	856D	D	1.06E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	F	1.832	0.995	1.84120603	3	5/13/21	even	9503	9543		npd1/2/4/5	R108	Late	26
856A	856	A	05/10/21	Y	5	NA	NA	856_A_img031_cropped.tif	185	2.989	0.016	3.578	0.73	0.933	856E	E	81800000	2	5/14/21	JH	NA	5/14/21	3	2	F	2.306	1.161	1.986218777	3	5/14/21	even	9516	9559		npd1/2/4/5	R108	Late	26
856B	856	B	05/11/21	y	6	NA	NA	856_B_img0070_cropped.tif	276	3.817	0.014	3.468	0.627	0.879	856A	A	0	3	05/10/21	JH	0.233	05/10/21	3	1	F	1.591	0.759	2.096179183	3	05/10/21	even	9502	9570		npd1/2/4/5	R108	Late	26
856B	856	B	05/11/21	y	6	NA	NA	856_B_img0070_cropped.tif	276	3.817	0.014	3.468	0.627	0.879	856B	B	1.30E+08	3	05/11/21	LTB	0.285	05/11/21	3	1	F	1.988	0.753	2.640106242	3	05/11/21	even	9497	9565		npd1/2/4/5	R108	Late	26
856B	856	B	05/11/21	y	6	NA	NA	856_B_img0070_cropped.tif	276	3.817	0.014	3.468	0.627	0.879	856C	C	33300000	3	05/12/21	JH	0.008	05/12/21	3	1	F	1.846	0.975	1.893333333	1	05/12/21	even	9518	9544		npd1/2/4/5	R108	Late	26
856B	856	B	05/11/21	y	6	NA	NA	856_B_img0070_cropped.tif	276	3.817	0.014	3.468	0.627	0.879	856D	D	1.06E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	F	1.832	0.995	1.84120603	3	5/13/21	even	9503	9543		npd1/2/4/5	R108	Late	26
856B	856	B	05/11/21	y	6	NA	NA	856_B_img0070_cropped.tif	276	3.817	0.014	3.468	0.627	0.879	856E	E	81800000	2	5/14/21	JH	NA	5/14/21	3	2	F	2.306	1.161	1.986218777	3	5/14/21	even	9516	9559		npd1/2/4/5	R108	Late	26
856C	856	C	05/12/21	y	8	NA	NA	856_C_0105_cropped.tif	191	1.551	0.008	3.349	0.597	0.844	856A	A	0	3	05/10/21	JH	0.233	05/10/21	3	1	F	1.591	0.759	2.096179183	3	05/10/21	even	9502	9570		npd1/2/4/5	R108	Late	26
856C	856	C	05/12/21	y	8	NA	NA	856_C_0105_cropped.tif	191	1.551	0.008	3.349	0.597	0.844	856B	B	1.30E+08	3	05/11/21	LTB	0.285	05/11/21	3	1	F	1.988	0.753	2.640106242	3	05/11/21	even	9497	9565		npd1/2/4/5	R108	Late	26
856C	856	C	05/12/21	y	8	NA	NA	856_C_0105_cropped.tif	191	1.551	0.008	3.349	0.597	0.844	856C	C	33300000	3	05/12/21	JH	0.008	05/12/21	3	1	F	1.846	0.975	1.893333333	1	05/12/21	even	9518	9544		npd1/2/4/5	R108	Late	26
856C	856	C	05/12/21	y	8	NA	NA	856_C_0105_cropped.tif	191	1.551	0.008	3.349	0.597	0.844	856D	D	1.06E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	F	1.832	0.995	1.84120603	3	5/13/21	even	9503	9543		npd1/2/4/5	R108	Late	26
856C	856	C	05/12/21	y	8	NA	NA	856_C_0105_cropped.tif	191	1.551	0.008	3.349	0.597	0.844	856E	E	81800000	2	5/14/21	JH	NA	5/14/21	3	2	F	2.306	1.161	1.986218777	3	5/14/21	even	9516	9559		npd1/2/4/5	R108	Late	26
856D	856	D	5/13/2021	Y	9	1	208	856_D_0139_cropped.tif	208	4.086	0.02	4.359	0.653	0.913	856A	A	0	3	05/10/21	JH	0.233	05/10/21	3	1	F	1.591	0.759	2.096179183	3	05/10/21	even	9502	9570		npd1/2/4/5	R108	Late	26
856D	856	D	5/13/2021	Y	9	1	208	856_D_0139_cropped.tif	208	4.086	0.02	4.359	0.653	0.913	856B	B	1.30E+08	3	05/11/21	LTB	0.285	05/11/21	3	1	F	1.988	0.753	2.640106242	3	05/11/21	even	9497	9565		npd1/2/4/5	R108	Late	26
856D	856	D	5/13/2021	Y	9	1	208	856_D_0139_cropped.tif	208	4.086	0.02	4.359	0.653	0.913	856C	C	33300000	3	05/12/21	JH	0.008	05/12/21	3	1	F	1.846	0.975	1.893333333	1	05/12/21	even	9518	9544		npd1/2/4/5	R108	Late	26
856D	856	D	5/13/2021	Y	9	1	208	856_D_0139_cropped.tif	208	4.086	0.02	4.359	0.653	0.913	856D	D	1.06E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	F	1.832	0.995	1.84120603	3	5/13/21	even	9503	9543		npd1/2/4/5	R108	Late	26
856D	856	D	5/13/2021	Y	9	1	208	856_D_0139_cropped.tif	208	4.086	0.02	4.359	0.653	0.913	856E	E	81800000	2	5/14/21	JH	NA	5/14/21	3	2	F	2.306	1.161	1.986218777	3	5/14/21	even	9516	9559		npd1/2/4/5	R108	Late	26
856E	856	E	5/14/2021	Y	11	NA	NA	856_E_0161_cropped.tif	264	4.442	0.017	8.115	0.663	0.909	856A	A	0	3	05/10/21	JH	0.233	05/10/21	3	1	F	1.591	0.759	2.096179183	3	05/10/21	even	9502	9570		npd1/2/4/5	R108	Late	26
856E	856	E	5/14/2021	Y	11	NA	NA	856_E_0161_cropped.tif	264	4.442	0.017	8.115	0.663	0.909	856B	B	1.30E+08	3	05/11/21	LTB	0.285	05/11/21	3	1	F	1.988	0.753	2.640106242	3	05/11/21	even	9497	9565		npd1/2/4/5	R108	Late	26
856E	856	E	5/14/2021	Y	11	NA	NA	856_E_0161_cropped.tif	264	4.442	0.017	8.115	0.663	0.909	856C	C	33300000	3	05/12/21	JH	0.008	05/12/21	3	1	F	1.846	0.975	1.893333333	1	05/12/21	even	9518	9544		npd1/2/4/5	R108	Late	26
856E	856	E	5/14/2021	Y	11	NA	NA	856_E_0161_cropped.tif	264	4.442	0.017	8.115	0.663	0.909	856D	D	1.06E+08	3	5/13/21	MAGP	NA	5/13/21	3	2	F	1.832	0.995	1.84120603	3	5/13/21	even	9503	9543		npd1/2/4/5	R108	Late	26
856E	856	E	5/14/2021	Y	11	NA	NA	856_E_0161_cropped.tif	264	4.442	0.017	8.115	0.663	0.909	856E	E	81800000	2	5/14/21	JH	NA	5/14/21	3	2	F	2.306	1.161	1.986218777	3	5/14/21	even	9516	9559		npd1/2/4/5	R108	Late	26
857A	857	A	05/10/21	Y	5	NA	NA	857_A_0040_cropped.tif	206	4.544	0.022	8.58	0.705	0.934	857A	A	65400000	2	05/10/21	LTB	0.231	05/10/21	3	1	F	2.215	1.116	1.984767025	3	05/10/21	bottom	9500	9531		npd2/4/5	R108	Late	25
857A	857	A	05/10/21	Y	5	NA	NA	857_A_0040_cropped.tif	206	4.544	0.022	8.58	0.705	0.934	857B	B	1.43E+08	3	05/11/21	JH	0.242	05/11/21	3	15	F	2.243	0.681	3.293685756	NA	05/11/21	NA	8988	9563		npd2/4/5	R108	Late	25
857A	857	A	05/10/21	Y	5	NA	NA	857_A_0040_cropped.tif	206	4.544	0.022	8.58	0.705	0.934	857C	C	1.54E+08	3	05/12/21	LCL	0.23	05/12/21	3	10	F	2.445	1.485	1.646464646	3	05/12/21	even	9510	9537		npd2/4/5	R108	Late	25
857A	857	A	05/10/21	Y	5	NA	NA	857_A_0040_cropped.tif	206	4.544	0.022	8.58	0.705	0.934	857D	D	1.45E+08	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.644	1.218	2.170771757	3	5/13/21	even	9505	9548		npd2/4/5	R108	Late	25
857A	857	A	05/10/21	Y	5	NA	NA	857_A_0040_cropped.tif	206	4.544	0.022	8.58	0.705	0.934	857E	E	2.14E+08	3	5/14/21	MAGP	NA	5/14/21	3	2	F	2.646	1.406	1.881934566	3	5/14/21	even	9513	9556		npd2/4/5	R108	Late	25
857B	857	B	05/11/21	y	6	NA	NA	857_B_0087_cropped.tif	164	3.502	0.021	6.113	0.718	0.912	857A	A	65400000	2	05/10/21	LTB	0.231	05/10/21	3	1	F	2.215	1.116	1.984767025	3	05/10/21	bottom	9500	9531		npd2/4/5	R108	Late	25
857B	857	B	05/11/21	y	6	NA	NA	857_B_0087_cropped.tif	164	3.502	0.021	6.113	0.718	0.912	857B	B	1.43E+08	3	05/11/21	JH	0.242	05/11/21	3	15	F	2.243	0.681	3.293685756	NA	05/11/21	NA	8988	9563		npd2/4/5	R108	Late	25
857B	857	B	05/11/21	y	6	NA	NA	857_B_0087_cropped.tif	164	3.502	0.021	6.113	0.718	0.912	857C	C	1.54E+08	3	05/12/21	LCL	0.23	05/12/21	3	10	F	2.445	1.485	1.646464646	3	05/12/21	even	9510	9537		npd2/4/5	R108	Late	25
857B	857	B	05/11/21	y	6	NA	NA	857_B_0087_cropped.tif	164	3.502	0.021	6.113	0.718	0.912	857D	D	1.45E+08	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.644	1.218	2.170771757	3	5/13/21	even	9505	9548		npd2/4/5	R108	Late	25
857B	857	B	05/11/21	y	6	NA	NA	857_B_0087_cropped.tif	164	3.502	0.021	6.113	0.718	0.912	857E	E	2.14E+08	3	5/14/21	MAGP	NA	5/14/21	3	2	F	2.646	1.406	1.881934566	3	5/14/21	even	9513	9556		npd2/4/5	R108	Late	25
